sumber,bab,pasal,ayat,tahun_terbit,status,chunk_index,kategori,page_content
Peraturan_Akademik_2023,20,52,9,2023,berlaku,358,administrasi hasil belajar,"Prosedur penerbitan ijazah dan surat keterangan pengganti ijazah diatur dalam Keputusan Rektor UPN “Veteran” Jawa Timur,"
Peraturan_Akademik_2023,20,52,10,2023,berlaku,359,administrasi hasil belajar,"Wakil Rektor I (Bidang Akademik) dan / atau Dekan, atas nama Rektor, menandatangani legalisasi fotocopy atau salinan ijazah,"
Peraturan_Akademik_2023,20,52,11,2023,berlaku,360,administrasi hasil belajar,Ijazah akan diserahkan apabila mahasiswa telah memenuhi semua persyaratan administrasi di tingkat fakultas dan/ atau di tingkat universitas. Bagian Keempat Transkrip Akademik
Peraturan_Akademik_2023,20,53,1,2023,berlaku,361,administrasi hasil belajar,"Transkrip akademik diberikan kepada mahasiswa yang telah dinyatakan lulus dari suatu program studi setelah diputuskan dalam penetapan kelulusan di acara yudisium,"
Peraturan_Akademik_2023,20,53,2,2023,berlaku,362,administrasi hasil belajar,"Transkrip akademik memuat informasi tentang: a. logo UPN “Veteran” Jawa Timur, b. nama Universitas Pembangunan Nasional “Veteran” Jawa Timur, Cc. nomor keputusan akreditasi UPN “Veteran” Jawa Timur dan/atau Program Studi, d. nomor transkrip akademik, e. nomor ijazah nasional, f. program sarjana, g. nama program studi, h. nama lengkap pemilik transkrip akademik, i. tempat dan tanggal lahir pemilik transkrip akademik, j. Nomor Induk Mahasiswa (NIM), k. tanggal, bulan, dan tahun kelulusan, 1. tempat, tanggal, bulan dan tahun penerbitan transkrip akademik, m.nama, Nomor Induk Pegawai (NIP) dan tanda tangan Rektor dan Dekan, n. stempel UPN “Veteran” Jawa Timur, o. daftar semua nama mata kuliah yang ditempuh dan lulus, bobot SKS, dan nilai yang telah diperoleh mulai semester pertama sampai dengan semester akhir, p. IPK dan predikat kelulusan."
Peraturan_Akademik_2023,20,53,3,2023,berlaku,363,administrasi hasil belajar,"Semua mata kuliah yang ditempuh oleh mahasiswa, termasuk yang mengulang dan yang diperoleh melalui transfer kredit (credit transfer) dan/atau perolehan kredit (credit earning ), dicantumkan dalam transkrip akademik,"
Peraturan_Akademik_2023,20,53,4,2023,berlaku,364,administrasi hasil belajar,"Transkrip akademik dapat diterbitkan dalam 2 (dua) bahasa, yaitu Bahasa Indonesia dan Bahasa Inggris,"
Peraturan_Akademik_2023,20,53,5,2023,berlaku,365,administrasi hasil belajar,"Transkrip akademik ditandangani Rektor dan Dekan,"
Peraturan_Akademik_2023,20,53,6,2023,berlaku,366,administrasi hasil belajar,"Prosedur penerbitan transkrip akademik diatur dalam Keputusan Rektor UPN “Veteran” Jawa Timur,"
Peraturan_Akademik_2023,20,53,7,2023,berlaku,367,administrasi hasil belajar,"Wakil Rektor I (Bidang Akademik) dan / atau Dekan, atas nama Rektor, menandatangani legalisasi fotocopy atau salinan transkrip akademik,"
Peraturan_Akademik_2023,20,53,8,2023,berlaku,368,administrasi hasil belajar,Transkrip akademik akan diserahkan apabila mahasiswa yang telah memenuhi semua persyaratan administrasi di tingkat fakultas dan/ atau di tingkat universitas. Bagian Kelima Surat Keterangan Pendamping Ijazah (SKPI)
Peraturan_Akademik_2023,20,54,1,2023,berlaku,369,administrasi hasil belajar,"SKPI diberikan kepada mahasiswa yang telah dinyatakan lulus dari suatu program studi, setelah diputuskan dalam penetapan kelulusan,"
Peraturan_Akademik_2023,20,54,2,2023,berlaku,370,administrasi hasil belajar,"SKPI memuat informasi tentang: a. logo UPN “Veteran” Jawa Timur, b. nama Universitas Universitas Pembangunan Nasional “Veteran” Jawa Timur, Cc. nomor SKPI, d. nomor ijazah nasional, e. nomor keputusan akreditasi UPN “Veteran” Jawa Timur dan/atau Program Studi f. nama program studi, g. nama lengkap pemilik SKPI, h. tempat dan tanggal lahir pemilik SKPI, i. Nomor Induk Mahasiswa (NIM): j. tanggal, bulan, tahun masuk dan kelulusan, k. nomor seri ijazah, | gelar akademik/ sebutan yang diberikan beserta singkatannya, m. jenis pendidikan akademik, n. program sarjana, Oo. capaian pembelajaran lulusan sesuai KKNI secara naratif, p. level KKNI (Kerangka Kualifikasi Nasional Indonesia): Gg. bahasa pengantar kuliah, r. sistem penilaian, s. jenis dan jenjang pendidikan tinggi lanjutan, dan t. skema tentang sistem pendidikan tinggi."
Peraturan_Akademik_2023,20,54,3,2023,berlaku,371,administrasi hasil belajar,Tanggal penerbitan SKPI adalah tanggal penerbitan ijazah:
Peraturan_Akademik_2023,20,54,4,2023,berlaku,372,administrasi hasil belajar,SKPI ditandatangani oleh Dekan:
Peraturan_Akademik_2023,20,54,5,2023,berlaku,373,administrasi hasil belajar,SKPI diterbitkan satu kali bagi setiap lulusan:
Peraturan_Akademik_2023,20,54,6,2023,berlaku,374,administrasi hasil belajar,"Apabila SKPI hilang atau rusak, pemilik SKPI dapat meminta duplikat SKPI,"
Peraturan_Akademik_2023,20,54,7,2023,berlaku,375,administrasi hasil belajar,"Prosedur penerbitan dan duplikat SKPI diatur dalam Keputusan Rektor UPN “Veteran” Jawa Timur,"
Peraturan_Akademik_2023,20,54,8,2023,berlaku,376,administrasi hasil belajar,"Wakil Rektor I dan/ atau Dekan menandatangani legalisasi fotocopy atau salinan SKPI,"
Peraturan_Akademik_2023,20,54,9,2023,berlaku,377,administrasi hasil belajar,SKPI akan diserahkan apabila mahasiswa telah memenuhi semua persyaratan administrasi di tingkat fakultas dan/ atau di tingkat universitas.
Peraturan_Akademik_2023,21,55,1,2023,berlaku,378,penggantian ijazah,"Bagi alumni apabila ijazah aslinya rusak atau hilang, maka akan diterbitkan Surat Keterangan Pengganti Ijazah,"
Peraturan_Akademik_2023,21,55,2,2023,berlaku,379,penggantian ijazah,"Jika terdapat kesalahan dalam penulisan ijazah, maka akan diterbitkan Surat Keterangan Perbaikan Penulisan Ijazah,"
Peraturan_Akademik_2023,21,55,3,2023,berlaku,380,penggantian ijazah,Penerbitan Surat Keterangan Pengganti Ijazah dan Surat Keterangan Perbaikan Penulisan Ijazah diajukan oleh Dekan kepada Rektor atas permohonan pemilik ijazah yang dilengkapi dengan bukti-bukti kuat.
Peraturan_Akademik_2023,21,56,1,2023,berlaku,381,pengelolaan data akademik,"Pengelolaan data akademik meliputi penerbitan, pengesahan, pengumuman, penyimpanan, kerahasiaan dan segala hal yang berkaitan dengan pengelolaan kearsipan atas segala dokumen akademik,"
Peraturan_Akademik_2023,21,56,2,2023,berlaku,382,pengelolaan data akademik,"Rektor atau pejabat yang ditugaskan bertanggungjawab terhadap pengelolaan data akademik di tingkat universitas,"
Peraturan_Akademik_2023,21,56,3,2023,berlaku,383,pengelolaan data akademik,"Dekan atau pejabat yang ditugaskan bertanggungjawab terhadap pengelolaan data akademik di tingkat fakultas,"
Peraturan_Akademik_2023,21,56,4,2023,berlaku,384,pengelolaan data akademik,"Ketua Jurusan/ Koordinator Program Studi atau pejabat yang ditugaskan bertanggungjawab terhadap pengelolaan data akademik di tingkat program studi,"
Peraturan_Akademik_2023,21,56,5,2023,berlaku,385,pengelolaan data akademik,Pengaturan pengelolaan data akademik akan diatur lebih lanjut dengan Peraturan Rektor UPN “Veteran” Jawa Timur.
Peraturan_Akademik_2023,23,57,1,2023,berlaku,386,bimbingan dan konseling,"Mahasiswa yang mempunyai masalah akademik, melakukan bimbingan dan konseling:"
Peraturan_Akademik_2023,23,57,2,2023,berlaku,387,bimbingan dan konseling,Pelaksanaan bimbingan dan konseling dilaksanakan di universitas atau di tingkat fakultas/program studi:
Peraturan_Akademik_2023,23,57,3,2023,berlaku,388,bimbingan dan konseling,"Pelaksanaan bimbingan dan konseling di tingkat universitas dilaksanakan oleh Unit Pelaksana Pelayanan Bimbingan dan Konseling Mahasiswa,"
Peraturan_Akademik_2023,23,57,4,2023,berlaku,389,bimbingan dan konseling,"Pelaksanaan bimbingan dan konseling di tingkat fakultas/ program studi dilaksanakan oleh Pembimbing Akademik,"
Peraturan_Akademik_2023,24,58,1,2023,berlaku,390,pelanggaran akademik,"Pelanggaran akademik ringan: a. penyontekan dan/ atau perbuatan curang, b. perbantuan atau percobaan perbantuan pelanggaran akademik ringan, c. penyertaan dalam pelanggaran akademik ringan,"
Peraturan_Akademik_2023,24,58,2,2023,berlaku,391,pelanggaran akademik,"Pelanggaran akademik sedang: a. Perjokian, b. pengulangan atas pelanggaran akademik ringan, Cc. perbantuan atau percobaan perbantuan pelanggaran akademik sedang, d, penyertaan dalam pelanggaran akademik sedang"
Peraturan_Akademik_2023,24,58,3,2023,berlaku,392,pelanggaran akademik,"Pelanggaran akademik berat: a. Plagiat, b. Pemalsuan, c. gratifikasi dan penyuapan d. penghinaan, e. tindak pidana yang diancam hukuman penjara 1 (satu) tahun atau lebih berdasarkan peraturan perundang- undangan yang berlaku, f. pengulangan atas pelanggaran akademik sedang, g. pelanggaran administrasi dan tata tertib berat, h. perbantuan atau percobaan perbantuan pelanggaran akademik berat, i. penyertaan dalam pelanggaran akademik berat, Bagian Kedua Sanksi terhadap Pelanggaran Akademik"
Peraturan_Akademik_2023,24,59,1,2023,berlaku,393,pelanggaran akademik,"Sanksi terhadap mahasiswa: a. sanksi terhadap pelanggaran akademik ringan: |. peringatan keras secara lisan oleh dosen/ panitia ujian atau secara tertulis oleh pimpinan fakultas/ ketua departemen /program studi/ketua bagian. 2. pengurangan nilai ujian dan/atau pernyataan tidak lulus pada mata kuliah atau kegiatan akademik yang dilaksanakan oleh dosen pengampu yang bersangkutan baik atas permintaan pimpinan fakultas/ ketua departemen maupun tidak. b. sanksi terhadap pelanggaran akademik sedang: dicabut hak/ izin mengikuti kegiatan akademik untuk sementara oleh pimpinan UPN “Veteran” Jawa Timur paling lama 2 (dua) semester. c. sanksi terhadap pelanggaran akademik berat: setinggi-tingginya pemecatan atau dikeluarkan (dicabut status kemahasiswaannya secara permanen) oleh pimpinan UPN “Veteran” Jawa Timur,"
Peraturan_Akademik_2023,24,59,2,2023,berlaku,394,pelanggaran akademik,"Sanksi untuk alumni yang terbukti melakukan pelanggaran akademik berat selama menempuh studi di UPN “Veteran” Jawa Timur a, pencabutan ijazah, transkrip, dan SKPI, b. kehilangan haknya untuk melanjutkan studi di UPN “Veteran” Jawa Timur."
Peraturan_Akademik_2023,24,59,3,2023,berlaku,395,pelanggaran akademik,sanksi terhadap dosen atau tenaga administrasi yang terlibat dalam pelanggaran akademik ditetapkan berdasarkan peraturan perundang-undangan yang berlaku. Bagian Ketiga Prosedur Penetapan Sanksi
Peraturan_Akademik_2023,24,60,1,2023,berlaku,396,pelanggaran akademik,"Prosedur penetapan sanksi terhadap mahasiswa yang kemudian diketahui melakukan pelanggaran akademik ringan sebagai berikut: a. penetapan bukti pelanggaran, b. konfirmasi bukti dan pelanggaran oleh dosen pengampu/ Ketua Jurusan/ Koordinator Program Studi, Cc. penetapan sanksi oleh dosen pengampu/ Ketua Jurusan/ Koordinator Program Studi."
Peraturan_Akademik_2023,24,60,2,2023,berlaku,397,pelanggaran akademik,"Prosedur penetapan sanksi terhadap mahasiswa atau alumni yang kemudian diduga melakukan pelanggaran akademik sedang dan berat adalah sebagai berikut: a. Dekan menunjuk tim pemeriksa untuk memeriksa dan mengumpulkan fakta/ data/ informasi terhadap dugaan terjadinya pelanggaran akademik sedang dan/ atau berat, b. tim pemeriksa dipimpin oleh Dekan dengan Wakil Dekan bidang Akademik (Wadek I) sebagai sekretaris serta Koordinator Program Studi sebagai anggota: c. tim pemeriksa dalam rangka memeriksa dan mengumpulkan fakta/data/ informasi mempunyai kewenangan untuk memanggil pihak-pihak yang terkait dan meminta data, bukti atas dugaan terjadinya pelanggaran akademik sedang dan/ atau berat, d. hasil pemeriksaan tim pemeriksa terhadap dugaan terjadinya pelanggaran akademik sedang dan/ atau berat diserahkan kepada Dekan untuk kemudian disampaikan kepada pimpinan universitas, e. setelah memperhatikan dan mempertimbangkan berita acara hasil pemeriksaan dan pengumpulan fakta/ data/ informasi atas kasus tersebut, pimpinan universitas beserta PPID membentuk tim penyelesaian pelanggaran akademik, f. tim penyelesaian pelanggaran akademik terdiri atas: 1, pimpinan universitas, 2. 3 (tiga) orang pakar hukum yang ditunjuk oleh pimpinan universitas atas usulan dari PPID, 3. pimpinan fakultas pelapor, 4. tenaga administrasi sebagai pencatat jalannya sidang. g. selama proses sidang, mahasiswa yang diduga melakukan pelanggaran akademik sedang dan/ atau berat diberi hak untuk membela diri, h. berdasarkan hasil sidang khusus, pimpinan universitas dapat memutuskan penjatuhan sanksi terhadap mahasiswa yang bersangkutan dengan memperhatikan bobot atau jenis pelanggaran akademik dan sanksi yang dapat dikenakan."
Peraturan_Akademik_2023,24,60,3,2023,berlaku,398,pelanggaran akademik,"Pengenaan sanksi akademik berat berupa pemberhentian status sebagai mahasiswa UPN “Veteran” Jawa Timur secara permanen sebagaimana dimaksud pada pasal 59 ayat (1) huruf c khususnya terhadap mahasiswa yang melakukan pelanggaran akademik berat,"
Peraturan_Akademik_2023,24,60,4,2023,berlaku,399,pelanggaran akademik,"Apabila pelanggaran akademik berat sebagaimana dimaksud pada ayat (3) di atas tidak diproses di pengadilan, maka pengenaan sanksi akademik berat tersebut tetap dapat diberlakukan,"
Peraturan_Akademik_2023,24,60,5,2023,berlaku,400,pelanggaran akademik,"Dalam hal mahasiswa yang diduga melakukan tindak pidana sebagaimana dimaksud pada pasal 58 ayat (3) huruf f menjalani masa penahanan dan atau telah mendapat putusan Pengadilan Negeri yang menyatakan bahwa mahasiswa yang bersangkutan bersalah, maka pimpinan universitas dapat menjatuhkan sanksi pemberhentian sementara paling lama 2 (dua) semester dan dihitung sebagai masa studi,"
Peraturan_Akademik_2023,24,60,6,2023,berlaku,401,pelanggaran akademik,"Dalam hal setelah sanksi pemberhentian sementara selesai dijalani ternyata mahasiswa yang bersangkutan masih dalam penahanan, maka masa studi mahasiswa yang bersangkutan dibantarkan (sementara tidak dihitung) sampai terbit putusan pengadilan yang mempunyai kekuatan hukum tetap,"
Peraturan_Akademik_2023,24,60,7,2023,berlaku,402,pelanggaran akademik,"Dalam hal mahasiswa yang diduga melakukan tindak pidana sebagaimana dimaksud dalam pasal 58 ayat (3) huruf f pada putusan pengadilan yang telah berkekuatan hukum tetap dinyatakan bersalah dan dikenai sanksi pidana, maka masa studi selama yang bersangkutan ditahan dan/ atau diberhentikan sementara, dihitung sebagai masa studi:"
Peraturan_Akademik_2023,24,60,8,2023,berlaku,403,pelanggaran akademik,"Pengenaan sanksi akademik berat berupa pemberhentian permanen statusnya sebagai mahasiswa UPN “Veteran” Jawa Timur, khususnya terhadap mahasiswa yang melakukan tindak pidana sebagaimana dimaksud dalam pasal 58 ayat (3) huruf f hanya dapat dikenakan setelah ada putusan pengadilan berkekuatan hukum tetap yang amarnya menyatakan mahasiswa yang bersangkutan bersalah dan dikenai sanksi pidana,"
Peraturan_Akademik_2023,24,60,9,2023,berlaku,404,pelanggaran akademik,"Mahasiswa yang dikenai sanksi karena melakukan pelanggaran akademik dalam segala tingkatan, mempunyai hak untuk menyampaikan keberatan dan/ atau banding administratif dengan tenggang waktu pengajuan 14 (empat belas) hari sejak diterimanya pemberitahuan putusan sanksi akademik dimaksud."
Peraturan_Akademik_2023,15,61,1,2023,berlaku,405,penutup,"Segala peraturan akademik sebelumnya yang bertentangan dengan isi Peraturan Rektor ini dinyatakan tidak berlaku,"
Peraturan_Akademik_2023,15,61,2,2023,berlaku,406,penutup,Peraturan Rektor ini berlaku sejak tanggal ditetapkan.
